ean,qty
4251469444737,1
4251469445192,1
4251469445208,1
4251469444928,1
4251469444515,1
4251469444560,1
4251469444782,1
4251469444775,1
4251469444607,1
4251469444713,1
4251469444720,1
4251469444706,1
4251469444690,1
4251469444683,1
4251469444669,1
4251469444652,1
4251469444621,1
4251469444638,1
4251469444744,1
4251469445062,1
4251469444829,1
4251469444843,1
4251469444836,1
4251469444911,1
4251469445130,1
4251469444874,1
4251469444898,1
4251469444867,1
4251469444980,1
4251469444768,1
4251469444942,1
4251469444881,1
4251469444676,1
4251469445154,1
4251469444966,1
4251469445031,1
4251469445079,1
4251469445017,1
4251469444997,1
4251469445048,1
4251469445000,1
4251469444935,1
4251469444812,1
4251469444850,1
4251469444973,1
4251469444904,1
4251469473324,1
4251469445604,1
4251469445420,1
4251469445628,1
4251469445901,1
4251469445918,1
4251469445895,1
4251469445840,1
4251469445765,1
4251469445796,1
4251469445390,1
4251469445659,1
4251469446298,1
4251469446373,1
4251469445222,1
4251469473188,1
4251469473133,1
4251469473195,1
4251469474000,1
4251469473027,1
4251469473003,1
4251469472990,1
4251469473010,1
4251469472983,1
4251469472853,1
4251469472877,1
4251469472907,1
4251469472914,1
4251469472938,1
4251469472921,1
4251469472884,1
4251469472952,1
4251469472969,1
4251469441965,1
4251469441972,1
4251469442313,1
4251469442399,1
4251469442429,1
4251469442351,1
4251469442405,1
4251469445611,1
4251469445758,1
4251469445789,1
4251469477568,2
4251469477575,1
4251469409989,3
4251469410244,1
4251469445345,1
4251469445468,1
4251469445680,1
4251469441996,1
4251469442436,1
4251469442290,1
4251469441859,1
4251469442283,1
4251469442443,1
4251469442337,1
4251469445239,1
4251469445697,1
4251469445246,1
4251469445260,1
4251469445352,1
4251469445314,1
4251469445567,1
4251469445383,1
4251469445307,1
4251469445635,1
4251469445666,1
4251469445482,1
4251469445499,1
4251469445826,1
4251469442276,1
4251469445642,1
4251469445703,1
4251469445710,1
4251469445673,1
4251469445819,1
4251469473102,1
4251469473171,1
4251469472761,1
4251469472860,1
4251469473393,1
4251469472945,1
4251469473201,1
4251469445253,1
4251469472891,1
4251469442412,1
4251469410589,1
4251469434844,1
4251469435094,1
4251469434851,1
4251469435285,1
4251469429482,1
4251469429499,1
4251469441040,1
4251469449756,1
4251469417342,1
4251469450905,1
4251469431348,1
4251469409309,1
4251469409415,1
4251469417939,1
4251469417564,1
4251469449947,1
4251469449886,1
4251469450974,1
4251469434059,1
4251469434042,1
4251469434066,1
4251469434127,1
4251469434158,1
4251469474949,1
4251469433984,1
4251469417106,1
4251469446496,1
4251469417960,1
4251469437043,1
4251469437012,1
4251469437029,1
4251469448988,1
4251469437036,1
4251469417113,1
4251469420359,1
4251469418011,1
4251469436992,1
4251469447240,1
4251469441514,1
4251469449275,1
4251469432239,1
4251469475236,1
4251469461932,1
4251469438750,1
4251469438767,1
4251469438736,1
4251469438712,1
4251469447295,1
4251469448032,1
4251469420373,1
4251469475052,1
4251469431379,1
4251469447660,1
4251469441385,1
4251469447653,1
4251469417496,1
4251469447882,1
4251469447929,1
4251469447875,1
4251469436503,1
4251469441354,1
4251469440074,1
4251469475106,1
4251469449893,1
4251469449909,1
4251469450042,1
4251469448018,1
4251469447226,1
4251469449527,1
4251469449558,1
4251469409422,1
4251469438743,1
4251469438729,1
4251469461437,1
4251469420106,1
4251469478916,1
4251469478909,1
4251469461444,1
4251469461451,1
4251469461468,1
4251469461475,1
4251469461499,1
4251469461512,1
4251469461543,1
4251469461550,1
4251469461567,1
4251469461581,1
4251469438781,1
4251469457959,3
4251469458024,4
4251469449435,1
4251469434332,1
4251469478855,1
4251469434318,1
4251469440067,1
4251469474888,1
4251469436558,1
4251469447561,1
4251469474635,1
4251469474628,1
4251469474611,1
4251469472587,1
4251469472440,1
4251469472570,1
4251469472266,1
4251469474604,1
4251469437128,1
4251469474864,1
4251469420175,1
4251469420151,1
4251469429819,1
4251469437203,1
4251469450196,1
4251469450172,1
4251469450097,1
4251469434226,1
4251469434172,1
4251469434110,1
4251469447301,1
4251469420137,1
4251469432529,1
4251469461796,3
4251469461482,1
4251469461505,1
4251469461529,1
4251469461536,1
4251469461574,1
4251469441057,1
4251469457706,1
4251469461710,1
4251469461840,1
4251469461628,1
4251469461703,1
4251469461666,1
4251469429826,1
4251469440319,1
4251469449596,1
4251469432550,1
4251469409767,1
4251469478923,1
4251469450257,1
4251469450226,1
4251469450202,1
4251469450301,1
4251469418097,1
4251469432864,1
4251469432871,1
4251469461758,1
4251469461741,1
4251469461734,1
4251469461727,1
4251469461659,1
4251469461680,1
4251469461697,1
4251469457799,1
4251469457713,4
4251469461857,2
4251469461642,1
4251469461635,1
4251469461604,1
4251469461598,1
4251469474659,1
4251469461765,1
4251469461789,1
4251469461802,1
4251469461772,1
4251469423794,1
4251469472297,2
4251469472372,1
4251469472358,1
4251469423763,1
4251469472211,1
4251469439467,1
4251469410756,4
4251469410763,4
4251469437685,1
4251469472471,1
4251469437715,1
4251469439115,1
4251469472303,1
4251469472419,1
4251469472310,1
4251469472365,1
4251469437814,1
4251469437920,1
4251469437241,2
4251469474420,1
4251469472433,1
4251469438996,1
4251469472426,1
4251469472464,1
4251469477858,1
4251469437876,1
4251469478534,1
4251469438163,1
4251469438095,1
4251469437609,1
4251469438002,1
4251469437906,2
4251469437661,1
4251469437784,1
4251469437982,1
4251469438057,1
4251469437692,1
4251469437968,1
4251469437722,1
4251469437562,1
4251469438088,1
4251469438125,1
4251469437623,1
4251469437852,1
4251469438064,1
4251469437616,1
4251469437999,1
4251469438149,1
4251469437845,1
4251469437593,1
4251469437944,1
4251469437890,1
4251469437869,1
4251469438040,1
4251469437807,1
4251469437647,1
4251469437531,1
4251469438071,1
4251469437739,1
4251469437555,1
4251469437760,1
4251469437746,1
4251469437579,1
4251469437937,1
4251469437753,1
4251469438132,1
4251469437951,1
4251469437678,1
4251469438118,1
4251469437975,1
4251469437777,1
4251469437708,1
4251469437838,1
4251469423756,1
4251469423824,1
4251469437296,1
4251469437289,1
4251469437340,1
4251469437463,1
4251469437470,1
4251469437333,1
4251469437401,1
4251469437364,1
4251469437357,1
4251469439009,1
4251469437524,1
4251469437654,1
4251469438026,1
4251469438101,1
4251469438019,1
4251469423848,1
4251469438989,1
4251469437913,1
4251469437791,1
4251469438200,1
4251469438811,1
4251469437883,1
4251469437272,1
4251469437456,1
4251469437371,1
4251469437388,1
4251469437425,1
4251469437432,1
4251469461819,6
4251469416727,8
4251469416857,4
4251469416802,3
4251469461876,1
4251469444157,1
4251469444133,1
4251469444270,1
4251469444348,1
4251469444010,1
4251469444065,1
4251469465770,2
4251469444119,1
4251469444126,1
4251469444195,1
4251469444164,1
4251469446250,1
4251469444225,1
4251469444393,1
4251469444416,1
4251469444386,1
4251469444232,1
4251469444294,1
4251469444355,1
4251469444096,1
4251469446182,1
4251469446199,1
4251469446205,1
4251469465763,19
4251469446274,1
4251469444102,1
4251469444201,1
4251469443969,1
4251469444058,1
4251469444027,1
4251469444218,1
4251469444089,1
4251469409934,1
4251469472341,8
4251469444317,1
4251469460942,1
4251469461086,1
4251469461109,1
4251469444300,1
4251469465749,1
4251469474758,2
4251469473416,1
4251469473430,1
4251469473461,1
4251469473478,1
4251469472778,1
4251469472785,1
4251469472792,1
4251469472808,1
4251469461192,1
4251469461185,1
4251469461178,1
4251469461161,1
4251469461152,1
4251469461147,1
4251469461130,1
4251469461123,1
4251469461116,1
4251469474727,24
4251469474673,1
4251469444454,1
4251469444140,1
4251469444188,1
4251469446236,1
4251469444249,1
4251469444423,1
4251469444256,1
4251469444379,1
4251469443976,1
4251469443983,1
4251469444409,1
4251469444263,1
4251469444041,1
4251469446229,1
4251469461093,1
4251469460980,1
4251469461000,1
4251469461017,1
4251469460997,1
4251469461024,1
4251469461031,1
4251469461048,1
4251469461055,1
4251469461062,1
4251469460959,1
4251469460935,1
4251469460966,1
4251469475243,1
4251469461079,1
4251469465336,1
4251469410602,1
4251469461208,1
4251469465602,1
4251469465480,1
4251469465640,1
4251469465572,1
4251469465565,1
4251469465558,1
4251469465541,1
4251469465534,1
4251469465527,1
4251469465497,1
4251469465596,1
4251469465442,1
4251469465466,1
4251469465459,1
4251469465473,1
4251469465435,1
4251469465503,1
4251469465725,1
4251469465701,1
4251469465695,1
4251469465688,1
4251469465664,1
4251469465657,1
4251469465329,1
4251469465312,1
4251469465305,1
4251469465299,1
4251469465282,1
4251469465275,1
4251469465268,1
4215469461819,1
4251469474581,1
4251469444492,1
4251469461826,1
4251469410442,8
4251469410466,8
4251469428980,2
4251469465589,1
4251469465633,1
4251469465251,1
4251469465244,1
4251469465237,1
4251469465220,1
4251469465350,1
4251469465367,1
4251469465374,1
4251469465381,1
4251469465398,1
4251469465428,1
4251469465626,1
4251469465756,1
4251469465732,1
4251469465411,1
4251469472747,1
4251469438798,1
4251469428614,1
4251469465718,1
4251469418936,1
4251469418493,1
4251469418585,1
4251469419582,1
4251469419186,1
4251469418455,1
4251469418264,1
4251469419391,1
4251469419155,1
4251469418615,1
4251469419698,1
4251469419636,1
4251469419520,1
4251469419537,1
4251469419452,1
4251469419315,1
4251469419360,1
4251469477223,1
4251469419148,1
4251469419629,1
4251469419216,1
4251469419612,1
4251469419407,1
4251469419292,1
4251469419193,1
4251469419421,1
4251469419322,1
4251469419131,1
4251469419261,1
4251469419704,1
4251469419056,1
4251469419445,1
4251469419308,1
4251469418523,1
4251469419285,1
4251469419223,1
4251469419544,1
4251469477476,1
4251469418387,1
4251469477483,1
4251469477445,1
4251469477421,1
4251469477391,1
4251469477469,1
4251469477384,1
4251469477452,1
4251469477353,1
4251469477407,1
4251469477414,1
4251469477254,1
4251469477278,1
4251469477315,1
4251469477322,1
4251469477339,1
4251469477360,1
4251469477247,1
4251469477292,1
4251469477209,1
4251469477346,1
4251469477490,1
4251469477377,1
4251469477193,1
4251469477506,1
4251469477216,1
4251469477285,1
4251469477261,1
4251469477179,1
4251469477438,1
4251469477308,1
4251469477513,1
4251469477186,1
4251469462199,1
4251469462250,1
4251469468061,1
4251469468078,1
4251469468122,1
4251469468115,1
4251469468139,1
4251469466838,1
4251469449022,1
4251469467712,1
4251469467989,1
4251469467743,1
4251469467699,2
4251469467705,1
4251469467996,1
4251469468009,1
4251469468108,1
4251469468023,1
4251469468030,1
4251469468047,1
4251469468054,1
4251469468085,1
4251469468092,1
4251469462533,1
4251469462540,1
4251469462595,1
4251469467392,1
4251469462526,1
4251469462519,1
4251469462502,1
4251469462496,1
4251469462472,1
4251469462489,1
4251469462458,1
4251469462465,1
4251469467682,1
4251469467859,1
4251469467897,1
4251469467675,1
4251469467750,1
4251469467767,1
4251469467774,1
4251469467781,1
4251469467798,1
4251469467910,1
4251469467927,1
4251469467736,1
4251469467934,1
4251469467941,1
4251469467873,1
4251469467880,1
4251469467958,1
4251469466760,1
4251469467644,1
4251469467866,1
4251469467811,1
4251469467828,1
4251469467835,1
4251469467842,1
4251469467804,1
4251469467903,1
4251469467446,1
4251469467507,1
4251469467729,1
4251469467606,1
4251469467668,1
4251469467651,1
4251469466814,1
4251469466777,1
4251469467965,1
4251469467972,1
4251469466852,1
4251469466944,1
4251469467026,1
4251469467040,1
4251469467057,1
4251469467217,1
4251469467033,1
4251469467002,1
4251469466937,1
4251469466968,1
4251469466951,1
4251469466906,1
4251469466975,1
4251469466982,1
4251469467064,1
4251469466999,1
4251469466883,1
4251469466869,1
4251469467101,1
4251469467071,1
4251469467088,1
4251469467279,1
4251469467194,1
4251469466913,1
4251469467187,1
4251469467156,1
4251469467316,1
4251469467149,1
4251469467170,1
4251469467125,1
4251469466845,1
4251469467309,1
4251469462137,1
4251469467262,1
4251469467231,1
4251469462175,1
4251469467224,1
4251469462571,1
4251469467385,1
4251469467378,1
4251469467361,1
4251469467200,1
4251469467422,1
4251469467354,1
4251469467347,1
4251469467330,1
4251469467323,1
4251469467460,1
4251469467576,1
4251469467613,1
4251469467637,1
4251469467569,1
4251469467545,1
4251469462557,1
4251469462564,1
4251469462021,1
4251469461994,1
4251469462014,1
4251469461970,1
4251469462304,1
4251469461963,1
4251469462403,1
4251469462335,1
4251469462410,1
4251469462588,1
4251469462236,1
4251469462441,1
4251469462328,1
4251469462366,1
4251469462267,1
4251469462144,1
4251469462052,1
4251469462120,1
4251469462090,1
4251469462168,1
4251469462151,1
4251469462274,1
4251469462281,1
4251469462311,1
4251469462298,1
4251469462243,1
4251469462212,1
4251469462397,1
4251469461956,1
4251469462229,1
4251469462038,1
4251469461987,1
4251469462182,1
4251469462205,1
4251469462434,1
4251469466784,1
4251469466821,1
4251469466753,1
4251469466746,1
4251469448827,1
4251469462069,1
4251469462076,1
4251469462427,1
4251469462083,1
4251469466791,1
4251469462359,1
4251469466807,1
4251469448742,1
4251469467118,1
4251469466876,1
4251469467248,1
4251469467521,1
4251469467514,1
4251469467484,1
4251469467491,1
4251469467477,1
4251469467453,1
4251469467439,1
4251469467415,1
4251469467620,1
4251469467590,1
4251469467583,1
4251469467552,1
4251469462007,1
4251469467538,1
4251469462380,1
4251469462342,1
4251469462373,1
4251469462045,1
4251469462113,1
4251469462106,1
4251469467255,1
4251469467408,1
4251469469662,1
4251469469648,1
4251469469655,1
4251469469631,1
4251469469624,1
4251469469617,1
4251469469600,1
4251469469594,1
4251469469587,1
4251469469570,1
4251469469563,1
4251469469679,1
4251469469686,1
4251469469693,1
4251469469709,1
4251469469716,1
4251469469723,1
4251469469730,1
4251469469747,1
4251469469754,1
4251469469761,1
4251469469778,1
4251469469785,1
4251469469792,1
4251469469808,1
4251469469815,1
4251469469822,1
4251469469839,1
4251469469846,1
4251469469853,1
4251469469860,1
4251469469884,1
4251469469877,1
4251469469891,1
4251469469907,1
4251469469914,1
4251469469921,1
4251469469938,1
4251469469945,1
4251469469952,1
4251469469969,1
4251469469976,1
4251469469983,1
4251469470002,1
4251469469990,1
4251469470019,1
4251469470026,1
4251469470033,1
4251469470040,1
4251469470057,1
4251469470064,1
4251469470071,1
4251469470088,1
4251469470095,1
4251469470101,1
4251469470118,1
4251469470125,1
4251469470132,1
4251469470149,1
4251469470156,1
4251469470163,1
4251469470170,1
4251469470187,1
4251469470194,1
4251469470200,1
4251469470217,1
4251469470224,1
4251469470231,1
4251469470248,1
4251469470255,1
4251469470262,1
4251469470286,1
4251469470279,1
4251469470316,1
4251469470309,1
4251469470323,1
4251469470330,1
4251469470347,1
4251469470354,1
4251469470361,1
4251469470378,1
4251469470385,1
4251469470392,1
4251469470408,1
4251469470415,1
4251469470422,1
4251469470439,1
4251469470446,1
4251469470453,1
4251469470460,1
4251469470477,1
4251469470484,1
4251469470491,1
4251469470507,1
4251469468917,1
4251469468924,1
4251469468931,1
4251469468948,1
4251469468887,1
4251469468894,1
4251469468900,1
4251469468849,1
4251469468856,1
4251469468863,1
4251469468870,1
4251469468795,1
4251469468801,1
4251469468818,1
4251469468825,1
4251469468832,1
4251469466296,1
4251469468764,1
4251469468771,1
4251469468788,1
4251469466333,1
4251469466326,1
4251469466319,1
4251469466302,1
4251469466371,1
4251469466364,1
4251469466357,1
4251469466340,1
4251469466425,1
4251469466418,1
4251469466401,1
4251469466395,1
4251469466388,1
4251469466463,1
4251469466456,1
4251469466449,1
4251469466432,1
4251469466548,1
4251469466531,1
4251469466524,1
4251469466517,1
4251469466500,1
4251469466494,1
4251469466487,1
4251469466470,1
4251469470293,1
4251469460768,1
4251469410121,1
4251469410152,2
4251469410138,3
4251469460744,1
4251469460713,1
4251469460720,1
4251469460737,1
4251469460683,1
4251469460690,1
4251469460706,1
4251469460645,2
4251469460669,1
4251469460676,1
4251469460621,1
4251469460638,1
4251469460553,1
4251469460607,1
4251469460614,1
4251469460584,1
4251469460577,1
4251469460560,1
4251469460300,1
4251469460317,1
4251469460263,1
4251469460287,1
4251469460249,1
4251469460256,1
4251469460133,1
4251469460106,1
4251469478794,1
4251469478572,1
4251469410091,1
4251469460881,2
4251469443105,1
4251469443570,1
4251469443099,1
4251469442955,1
4251469460867,1
4251469460843,1
4251469460829,1
4251469460836,1
4251469460805,1
4251469460812,1
4251469460799,1
4251469460782,1
4251469460751,1
4251469478589,1
4251469460775,1
4251469410299,2
4251469410282,2
4251469410398,8
4251469410503,2
4251469410350,2
4251469410084,3
4251469410473,4
4251469410251,2
4251469410169,28
4251469410367,6
4251469410343,2
4251469460539,1
4251469460546,1
4251469460591,1
4251469460492,1
4251469460508,1
4251469460522,1
4251469460461,1
4251469460478,1
4251469460485,1
4251469460430,1
4251469460447,1
4251469460454,1
4251469460393,1
4251469460409,1
4251469460416,1
4251469460362,1
4251469460379,1
4251469460386,1
4251469460331,1
4251469460355,1
4251469460348,1
4251469460324,1
4251469460294,1
4251469460232,1
4251469460201,1
4251469460218,1
4251469460225,1
4251469460188,1
4251469460171,1
4251469460195,1
4251469460164,1
4251469460140,1
4251469460157,1
4251469460119,1
4251469460126,1
4251469460096,1
4251469460072,1
4251469460089,1
4251469460058,1
4251469460065,1
4251469460034,1
4251469460041,1
4251469460010,1
4251469473508,1
4251469473157,1
4251469473546,1
4251469473058,1
4251469473041,1
4251469473263,1
4251469473096,1
4251469473539,1
4251469473256,1
4251469473560,1
4251469473522,1
4251469473515,1
4251469473553,1
4251469473492,1
4251469473485,1
4251469460928,1
4251469460027,1
4251469478800,1
4251469409910,1
4251469410022,1
4251469410411,2
4251469474680,19
4251469474703,1
4251469442580,1
4251469460850,1
4251469410107,6
4251469410039,4
4251469409996,15
4251469410077,3
4251469410060,6
4251469410015,5
4251469442528,1
4251469442894,1
4251469442900,1
4251469442870,1
4251469442610,1
4251469409972,4
4251469410534,3
4251469478442,2
4251469439269,1
4251469439252,1
4251469439610,1
4251469439566,1
4251469439184,1
4251469439276,1
4251469438903,1
4251469439238,1
4251469439474,1
4251469439351,1
4251469439221,1
4251469439443,1
4251469439337,1
4251469439627,1
4251469439344,1
4251469439191,1
4251469439559,1
4251469439634,1
4251469439139,1
4251469439511,1
4251469439313,1
4251469439283,1
4251469439207,1
4251469439481,1
4251469439429,1
4251469438927,1
4251469439603,1
4251469438972,1
4251469439214,1
4251469439498,1
4251469439245,1
4251469439450,1
4251469439573,1
4251469439030,1
4251469409873,4
4251469439436,1
4251469410794,5
4251469409859,5
4251469401693,18
4251469439023,1
4251469438897,1
4251469472501,1
4251469472518,1
4251469472556,1
4251469472495,1
4251469472549,1
4251469439320,1
4251469477865,1
4251469478466,1
4251469478480,1
4251469478497,1
4251469412675,27
4251469412668,28
4251469412682,30
4251469412651,50
4251469429109,4
4251469428355,13
4251469428348,13
4251469428294,9
4251469473805,1
4251469473621,1
4251469473607,1
4251469473768,1
4251469473645,1
4251469473799,1
4251469473614,1
4251469473638,1
4251469473591,1
4251469473669,1
4251469473751,1
4251469473683,1
4251469473775,1
4251469473782,1
4251469474468,2
4251469429093,5
4251469473744,1
4251469473737,1
4251469472525,1
4251469478459,1
4251469474451,1
4251469439108,1
4251469439290,1
4251469438880,1
4251469439504,1
4251469439542,1
4251469428225,1
4251469428263,4
4251469428164,1
4251469428102,1
4251469428232,1
4251469428256,1
4251469428249,1
4251469439016,1
4251469474307,2
4251469428119,1
4251469474130,1
4251469474147,1
4251469474116,1
4251469428072,1
4251469428188,1
4251469428089,1
4251469428133,1
4251469428096,1
4251469428195,1
4251469428140,1
4251469474093,1
4251469428126,1
4251469474109,1
4251469474123,2
4251469474086,1
4251469474352,1
4251469474291,1
4251469412712,12
4251469412699,8
4251469474536,2
4251469474543,4
4251469474550,2
4251469412729,26
4251469412705,7
4251469422292,1
4251469428690,2
4251469428744,1
4251469428782,4
4251469428560,6
4251469428461,6
4251469428836,4
4251469428751,3
4251469413276,5
4251469428843,4
4251469473829,1
4251469413313,1
4251469422490,1
4251469422605,1
4251469422544,1
4251469422674,1
4251469421912,1
4251469422094,2
4251469422261,1
4251469421837,1
4251469422759,1
4251469422162,1
4251469473812,1
4251469473713,1
4251469473836,1
4251469473928,1
4251469473652,1
4251469473935,1
4251469473898,1
4251469422452,1
4251469422513,1
4251469422667,1
4251469422858,1
4251469422438,1
4251469422445,1
4251469421851,1
4251469422421,1
4251469422414,1
4251469421967,1
4251469422087,1
4251469422582,1
4251469421899,1
4251469422612,1
4251469422520,1
4251469422551,1
4251469422735,1
4251469422322,1
4251469422797,1
4251469422476,1
4251469422377,1
4251469421929,1
4251469421806,1
4251469422681,1
4251469422278,1
4251469422353,1
4251469422575,1
4251469422650,1
4251469421981,1
4251469421776,1
4251469421998,1
4251469422315,1
4251469422711,1
4251469422018,1
4251469421943,1
4251469451247,4
4251469422209,1
4251469422049,1
4251469421950,1
4251469422056,1
4251469422629,1
4251469422193,1
4251469421790,1
4251469422131,1
4251469422148,1
4251469422407,1
4251469422179,1
4251469422360,1
4251469422032,1
4251469422001,1
4251469422070,1
4251469422025,1
4251469422803,1
4251469422636,1
4251469470637,1
4251469470682,1
4251469472204,2
4251469469365,1
4251469469471,1
4251469468955,1
4251469472228,15
4251469468993,1
4251469468962,1
4251469468986,1
4251469468979,1
4251469469235,1
4251469469143,1
4251469469068,1
4251469469013,1
4251469469006,1
4251469469044,1
4251469469020,1
4251469469037,1
4251469469051,1
4251469469075,1
4251469469099,1
4251469469082,1
4251469469136,1
4251469469105,1
4251469469112,1
4251469469129,1
4251469469174,1
4251469469150,1
4251469469167,1
4251469469181,1
4251469469198,1
4251469469211,1
4251469469204,1
4251469469228,1
4251469469259,1
4251469469242,1
4251469469280,1
4251469469266,1
4251469469273,1
4251469469303,1
4251469469297,1
4251469469334,1
4251469469310,1
4251469469327,1
4251469469358,1
4251469469341,1
4251469472198,1
4251469472143,1
4251469469501,1
4251469469433,1
4251469469419,1
4251469469389,1
4251469469372,1
4251469469396,1
4251469469402,1
4251469469426,1
4251469469464,1
4251469469440,1
4251469469457,1
4251469469488,1
4251469469495,1
4251469471535,1
4251469469532,1
4251469469525,1
4251469469518,1
4251469471467,1
4251469469549,1
4251469471443,1
4251469469556,1
4251469471436,1
4251469471450,1
4251469471474,1
4251469471481,1
4251469471528,1
4251469471504,1
4251469471498,1
4251469471511,1
4251469471542,1
4251469471573,1
4251469471559,1
4251469471566,1
4251469472150,1
4251469471580,1
4251469471597,1
4251469471610,1
4251469471603,1
4251469471627,1
4251469471634,1
4251469472167,1
4251469471641,1
4251469471658,1
4251469471993,1
4251469472174,1
4251469472013,1
4251469472037,1
4251469472006,1
4251469472020,1
4251469472044,1
4251469472068,1
4251469472051,1
4251469472075,1
4251469472181,1
4251469472082,1
4251469472099,1
4251469472105,1
4251469472136,1
4251469472129,1
4251469472112,1
4251469478619,1
4251469470644,1
4251469470514,1
4251469470521,1
4251469470675,1
4251469470613,1
4251469470545,1
4251469470590,1
4251469470538,1
4251469470552,1
4251469470569,1
4251469470620,1
4251469470576,1
4251469470606,1
4251469470583,1
4251469470668,1
4251469470651,1
4251469470699,1
4251469470705,1
4251469470712,1
4251469470729,1
4251469470736,1
4251469470767,1
4251469470743,1
4251469470750,1
4251469470804,1
4251469470781,1
4251469470798,1
4251469470811,1
4251469470774,1
4251469470828,1
4251469470835,1
4251469471832,1
4251469470842,1
4251469471887,1
4251469470866,1
4251469470859,1
4251469470873,1
4251469471979,1
4251469470880,1
4251469470996,1
4251469470897,1
4251469470903,1
4251469470910,1
4251469470972,1
4251469470934,1
4251469470927,1
4251469470941,1
4251469470958,2
4251469470965,1
4251469470989,1
4251469471023,1
4251469471009,1
4251469471016,1
4251469471078,1
4251469471030,1
4251469471047,1
4251469471054,1
4251469471061,1
4251469471085,1
4251469471108,1
4251469471092,1
4251469471115,1
4251469471948,1
4251469471122,1
4251469471375,2
4251469471139,2
4251469471368,1
4251469471146,1
4251469471320,1
4251469471276,1
4251469471214,1
4251469471191,1
4251469471184,1
4251469471153,1
4251469471177,1
4251469471160,1
4251469471207,1
4251469471221,1
4251469471238,1
4251469471245,1
4251469471252,1
4251469471269,2
4251469471306,1
4251469471283,1
4251469471290,1
4251469471313,1
4251469471337,1
4251469471344,1
4251469471351,1
4251469471931,1
4251469471955,1
4251469471962,1
4251469471986,1
4251469471863,1
4251469471870,1
4251469471917,1
4251469471894,1
4251469471900,1
4251469471801,1
4251469471924,1
4251469471818,1
4251469471825,1
4251469471849,1
4251469471856,1
4251469471740,1
4251469471757,1
4251469471764,1
4251469471771,1
4251469471788,1
4251469471795,1
4251469471672,1
4251469471689,1
4251469471696,1
4251469471702,1
4251469471719,1
4251469471726,1
